Location,Timestamp,Irradiance (W/m2),System temperature (C),Nearest BOM station temperature (C),PV Yield (kWh)
Blacktown (NSW),2016-01-15 02:00:00 +1000,0,14.56,14.3,
Blacktown (NSW),2016-01-15 03:00:00 +1000,0,14.29,14.2,
Blacktown (NSW),2016-01-15 04:00:00 +1000,0,14.21,14,
Blacktown (NSW),2016-01-15 05:00:00 +1000,0,14.12,13.3,
Blacktown (NSW),2016-01-15 06:00:00 +1000,1.2,12.86,12.4,0.039
Blacktown (NSW),2016-01-15 07:00:00 +1000,21.02,12.47,13,0.399
Blacktown (NSW),2016-01-15 08:00:00 +1000,60.92,12.75,13.4,1.284
Blacktown (NSW),2016-01-15 09:00:00 +1000,83.6,13.88,13.7,1.757
Blacktown (NSW),2016-01-15 10:00:00 +1000,192.16,15.85,16.7,4.235
Blacktown (NSW),2016-01-15 11:00:00 +1000,335.79,19.78,17.1,7.353
Blacktown (NSW),2016-01-15 12:00:00 +1000,407.68,19.47,21.3,8.336
Blacktown (NSW),2016-01-15 13:00:00 +1000,621.9,22.02,20,12.163
Blacktown (NSW),2016-01-15 14:00:00 +1000,458.35,21.73,20.5,9.328
Blacktown (NSW),2016-01-15 15:00:00 +1000,573.84,21.8,20.6,12.074
Blacktown (NSW),2016-01-15 16:00:00 +1000,259.59,18.68,18.3,5.732
Blacktown (NSW),2016-01-15 17:00:00 +1000,173.76,19.25,17.5,3.857
Blacktown (NSW),2016-01-15 18:00:00 +1000,84.28,18.12,17.9,1.876
Blacktown (NSW),2016-01-15 19:00:00 +1000,37.71,18.41,17.6,0.823
Blacktown (NSW),2016-01-15 20:00:00 +1000,0.76,18.08,17.2,0.018
Blacktown (NSW),2016-01-15 21:00:00 +1000,0.2,17.62,17.1,
Blacktown (NSW),2016-01-15 22:00:00 +1000,0.02,17.32,16.2,
Blacktown (NSW),2016-01-15 23:00:00 +1000,0.57,16.71,15.1,
Blacktown (NSW),2016-01-16 00:00:00 +1000,0.03,16.05,15.5,
Blacktown (NSW),2016-01-16 01:00:00 +1000,0.01,15.96,15.1,
Blacktown (NSW),2016-01-16 02:00:00 +1000,0,15.76,15.6,
Blacktown (NSW),2016-01-16 03:00:00 +1000,0,15.05,15.4,
Blacktown (NSW),2016-01-16 04:00:00 +1000,0,15.61,14.8,
Blacktown (NSW),2016-01-16 05:00:00 +1000,0,15.43,15.2,
Blacktown (NSW),2016-01-16 06:00:00 +1000,8.26,15.36,15.4,0.137
Blacktown (NSW),2016-01-16 07:00:00 +1000,94.3,18.03,16.9,2.074
Blacktown (NSW),2016-01-16 08:00:00 +1000,154.37,18.85,17.2,3.369
Blacktown (NSW),2016-01-16 09:00:00 +1000,330.22,20.66,18.5,7.184
Blacktown (NSW),2016-01-16 10:00:00 +1000,276.15,20.77,19.5,6.015
Blacktown (NSW),2016-01-16 11:00:00 +1000,604.72,22.36,19.6,12.206
Blacktown (NSW),2016-01-16 12:00:00 +1000,665.47,23.07,18.8,13.289
Blacktown (NSW),2016-01-16 13:00:00 +1000,295.56,22.17,20.5,6.422
Blacktown (NSW),2016-01-16 14:00:00 +1000,326.9,22.39,20.7,7.087
Blacktown (NSW),2016-01-16 15:00:00 +1000,563.88,23.72,20.8,11.884
Blacktown (NSW),2016-01-16 16:00:00 +1000,262.44,23.05,20,5.847
Blacktown (NSW),2016-01-16 17:00:00 +1000,137.71,21.12,20.1,3.054
Blacktown (NSW),2016-01-16 18:00:00 +1000,105.06,21.11,19.8,2.397
Blacktown (NSW),2016-01-16 19:00:00 +1000,29.31,20.14,18.9,0.594
Blacktown (NSW),2016-01-16 20:00:00 +1000,1.66,19.18,18,0.03
Blacktown (NSW),2016-01-16 21:00:00 +1000,0,18.42,17.1,
Blacktown (NSW),2016-01-16 22:00:00 +1000,0.17,17.68,15.4,
Blacktown (NSW),2016-01-16 23:00:00 +1000,0.36,16.15,16.1,
Blacktown (NSW),2016-01-17 00:00:00 +1000,0.9,15.87,15.7,
Blacktown (NSW),2016-01-17 01:00:00 +1000,0.61,15.44,15.5,
Blacktown (NSW),2016-01-17 02:00:00 +1000,0.32,15.81,15.6,
Blacktown (NSW),2016-01-17 03:00:00 +1000,0.25,13.82,16,
Blacktown (NSW),2016-01-17 04:00:00 +1000,0.26,14.22,15.5,
Blacktown (NSW),2016-01-17 05:00:00 +1000,0.23,15.47,15.4,
Blacktown (NSW),2016-01-17 06:00:00 +1000,8.3,15.55,16.4,0.13
Blacktown (NSW),2016-01-17 07:00:00 +1000,71.07,21.14,18.3,1.491
Blacktown (NSW),2016-01-17 08:00:00 +1000,262.65,20.9,20.5,6.018
Blacktown (NSW),2016-01-17 09:00:00 +1000,390.63,22.05,21.5,8.635
Blacktown (NSW),2016-01-17 10:00:00 +1000,295.03,23.33,22.8,6.421
Blacktown (NSW),2016-01-17 11:00:00 +1000,499.78,25.77,22.6,10.576
Blacktown (NSW),2016-01-17 12:00:00 +1000,635.45,27.32,22.9,12.679
Blacktown (NSW),2016-01-17 13:00:00 +1000,578.86,28.55,22.9,11.973
Blacktown (NSW),2016-01-17 14:00:00 +1000,344.9,26.77,24.4,7.373
Blacktown (NSW),2016-01-17 15:00:00 +1000,239.99,25.69,23.6,5.272
Blacktown (NSW),2016-01-17 16:00:00 +1000,282.76,26.84,23.5,6.283
Blacktown (NSW),2016-01-17 17:00:00 +1000,165.78,25.82,23.3,3.667
Blacktown (NSW),2016-01-17 18:00:00 +1000,89.87,24.48,21.7,2.064
Blacktown (NSW),2016-01-17 19:00:00 +1000,21.59,22.96,20.1,0.387
Blacktown (NSW),2016-01-17 20:00:00 +1000,0.73,20.33,18.8,0.012
Blacktown (NSW),2016-01-17 21:00:00 +1000,0,18.83,18,
Blacktown (NSW),2016-01-17 22:00:00 +1000,0.03,16.96,17.4,
Blacktown (NSW),2016-01-17 23:00:00 +1000,0,19.88,16.5,
Blacktown (NSW),2016-01-18 00:00:00 +1000,0.05,16.16,16.1,
Blacktown (NSW),2016-01-18 01:00:00 +1000,0.2,15.72,16.5,
Blacktown (NSW),2016-01-18 02:00:00 +1000,0.31,14.92,15.9,
Blacktown (NSW),2016-01-18 03:00:00 +1000,0.47,14.81,15.9,
Blacktown (NSW),2016-01-18 04:00:00 +1000,0.32,14.11,15,
Blacktown (NSW),2016-01-18 05:00:00 +1000,0.29,14.06,13.8,
Blacktown (NSW),2016-01-18 06:00:00 +1000,9.19,14.61,15.8,0.146
Blacktown (NSW),2016-01-18 07:00:00 +1000,68.34,24.11,19,1.477
Blacktown (NSW),2016-01-18 08:00:00 +1000,254.09,23.62,20.8,5.86
Blacktown (NSW),2016-01-18 09:00:00 +1000,462.55,28.33,21.8,10.156
Blacktown (NSW),2016-01-18 10:00:00 +1000,602.76,30.06,23.7,12.51
Blacktown (NSW),2016-01-18 11:00:00 +1000,676.9,30.98,24.2,13.784
Blacktown (NSW),2016-01-18 12:00:00 +1000,829.02,32.78,25.2,16.32
Blacktown (NSW),2016-01-18 13:00:00 +1000,788.91,34.09,26.5,15.67
Blacktown (NSW),2016-01-18 14:00:00 +1000,774.24,34.78,27.1,15.356
Blacktown (NSW),2016-01-18 15:00:00 +1000,647.89,34.47,27.9,13.346
Blacktown (NSW),2016-01-18 16:00:00 +1000,481.65,34.63,28.3,10.4
Blacktown (NSW),2016-01-18 17:00:00 +1000,272.62,33.76,26.7,6.346
Blacktown (NSW),2016-01-18 18:00:00 +1000,82.02,29.62,25.5,2.043
Blacktown (NSW),2016-01-18 19:00:00 +1000,19.53,26.59,23.4,0.33
Blacktown (NSW),2016-01-18 20:00:00 +1000,1.58,23.22,21.6,0.027
Blacktown (NSW),2016-01-18 21:00:00 +1000,0.03,21.56,20.6,
Blacktown (NSW),2016-01-18 22:00:00 +1000,0.01,20.61,19.9,
Blacktown (NSW),2016-01-18 23:00:00 +1000,0,25.79,19.4,
Blacktown (NSW),2016-01-19 00:00:00 +1000,0.03,19.41,18.3,
Blacktown (NSW),2016-01-19 01:00:00 +1000,0.01,18.79,18,
Blacktown (NSW),2016-01-19 02:00:00 +1000,0.06,18.45,17.2,
Blacktown (NSW),2016-01-19 03:00:00 +1000,0.33,17.36,16.5,
Blacktown (NSW),2016-01-19 04:00:00 +1000,0.18,17.18,16.2,
Blacktown (NSW),2016-01-19 05:00:00 +1000,0.29,16.88,15.9,
Blacktown (NSW),2016-01-19 06:00:00 +1000,9.11,17.42,17.2,0.152
Blacktown (NSW),2016-01-19 07:00:00 +1000,69.74,24.01,19.8,1.482
Blacktown (NSW),2016-01-19 08:00:00 +1000,249.9,25.18,21.6,5.674
Blacktown (NSW),2016-01-19 09:00:00 +1000,460.13,29.15,24,10.111
Blacktown (NSW),2016-01-19 10:00:00 +1000,617.43,32.45,27,12.883
Blacktown (NSW),2016-01-19 11:00:00 +1000,738.59,35.52,28.4,14.718
Blacktown (NSW),2016-01-19 12:00:00 +1000,793.32,37.67,30.7,15.355
Blacktown (NSW),2016-01-19 13:00:00 +1000,794.39,39.44,32.7,15.272
Blacktown (NSW),2016-01-19 14:00:00 +1000,738.64,40.28,33.5,14.44
Blacktown (NSW),2016-01-19 15:00:00 +1000,628.38,40.14,34.4,12.722
Blacktown (NSW),2016-01-19 16:00:00 +1000,467.97,40.48,34,9.973
Blacktown (NSW),2016-01-19 17:00:00 +1000,268.97,40.27,33.9,6.145
Blacktown (NSW),2016-01-19 18:00:00 +1000,87.35,36.66,31.3,2.095
Blacktown (NSW),2016-01-19 19:00:00 +1000,18.31,31.88,29.4,0.327
Blacktown (NSW),2016-01-19 20:00:00 +1000,1.33,29.25,27.8,0.035
Blacktown (NSW),2016-01-19 21:00:00 +1000,0,28.16,27.3,
Blacktown (NSW),2016-01-19 22:00:00 +1000,0,27.08,26.1,
Blacktown (NSW),2016-01-19 23:00:00 +1000,0,24.96,25.8,
Blacktown (NSW),2016-01-20 00:00:00 +1000,0,25.01,24.8,
Blacktown (NSW),2016-01-20 01:00:00 +1000,0,24.34,24,
Blacktown (NSW),2016-01-20 02:00:00 +1000,0,24.24,21,
Blacktown (NSW),2016-01-20 03:00:00 +1000,0,23.52,20.1,
Blacktown (NSW),2016-01-20 04:00:00 +1000,0,22.79,19.6,
Blacktown (NSW),2016-01-20 05:00:00 +1000,0,22.22,20.3,
Blacktown (NSW),2016-01-20 06:00:00 +1000,7.84,21.4,21.6,0.127
Blacktown (NSW),2016-01-20 07:00:00 +1000,65.77,29.12,23.9,1.323
Blacktown (NSW),2016-01-20 08:00:00 +1000,240.92,31.22,26.3,5.431
Blacktown (NSW),2016-01-20 09:00:00 +1000,445.54,35.27,29.8,9.746
Blacktown (NSW),2016-01-20 10:00:00 +1000,595.28,38.73,32.7,12.391
Blacktown (NSW),2016-01-20 11:00:00 +1000,676.81,40.85,34.5,13.64
Blacktown (NSW),2016-01-20 12:00:00 +1000,742.65,42.47,35.9,14.493
Blacktown (NSW),2016-01-20 13:00:00 +1000,786.58,43.61,35.8,15.07
Blacktown (NSW),2016-01-20 14:00:00 +1000,722.27,43.82,37.4,14.228
Blacktown (NSW),2016-01-20 15:00:00 +1000,592.93,44.06,37.5,12.11
Blacktown (NSW),2016-01-20 16:00:00 +1000,441.86,42.36,37.2,9.452
Blacktown (NSW),2016-01-20 17:00:00 +1000,247.5,41.62,35.4,5.564
Blacktown (NSW),2016-01-20 18:00:00 +1000,87.36,37.57,34.7,1.937
Blacktown (NSW),2016-01-20 19:00:00 +1000,24.46,35.39,32.4,0.524
Blacktown (NSW),2016-01-20 20:00:00 +1000,1.44,32.82,26.2,0.043
Blacktown (NSW),2016-01-20 21:00:00 +1000,0,26.96,24.9,
Blacktown (NSW),2016-01-20 22:00:00 +1000,0,25.46,24.3,
Blacktown (NSW),2016-01-20 23:00:00 +1000,0,23.07,23.3,
Blacktown (NSW),2016-01-21 00:00:00 +1000,0,24.86,23.3,
Blacktown (NSW),2016-01-21 01:00:00 +1000,0,24.76,22.2,
Blacktown (NSW),2016-01-21 02:00:00 +1000,0,24.44,22.4,
Blacktown (NSW),2016-01-21 03:00:00 +1000,0,23.88,22.1,
Blacktown (NSW),2016-01-21 04:00:00 +1000,0,23.82,22.1,
Blacktown (NSW),2016-01-21 05:00:00 +1000,0,23.74,22.1,
Blacktown (NSW),2016-01-21 06:00:00 +1000,4.49,23.41,22.3,0.118
Blacktown (NSW),2016-01-21 07:00:00 +1000,37.79,24.63,24.4,0.789
Blacktown (NSW),2016-01-21 08:00:00 +1000,110.83,26.83,25.7,2.389
Blacktown (NSW),2016-01-21 09:00:00 +1000,391.26,31.82,28.8,8.313
Blacktown (NSW),2016-01-21 10:00:00 +1000,616.26,36.74,30.8,12.476
Blacktown (NSW),2016-01-21 11:00:00 +1000,710.87,39.86,33.2,13.71
Blacktown (NSW),2016-01-21 12:00:00 +1000,765.19,41.57,34.9,14.416
Blacktown (NSW),2016-01-21 13:00:00 +1000,781.86,43.13,36.4,14.558
Blacktown (NSW),2016-01-21 14:00:00 +1000,727.05,44,37.1,13.802
Blacktown (NSW),2016-01-21 15:00:00 +1000,459.52,43.04,36.5,9.093
Blacktown (NSW),2016-01-21 16:00:00 +1000,169.16,38.5,33.7,3.594
Blacktown (NSW),2016-01-21 17:00:00 +1000,35.51,31.81,23.9,0.705
Blacktown (NSW),2016-01-21 18:00:00 +1000,0.59,24.33,22.9,0.005
Blacktown (NSW),2016-01-21 19:00:00 +1000,0.12,22.9,22,0
Blacktown (NSW),2016-01-21 20:00:00 +1000,0,22.52,22.2,0
Blacktown (NSW),2016-01-21 21:00:00 +1000,0,22.77,22.7,
Blacktown (NSW),2016-01-21 22:00:00 +1000,0,23.23,22.9,
Blacktown (NSW),2016-01-21 23:00:00 +1000,0.01,22.44,22.6,
Blacktown (NSW),2016-01-22 00:00:00 +1000,0,22.79,22.6,
Blacktown (NSW),2016-01-22 01:00:00 +1000,0,22.74,22.4,
Blacktown (NSW),2016-01-22 02:00:00 +1000,0,22.56,22.2,
Blacktown (NSW),2016-01-22 03:00:00 +1000,0,22.64,22.3,
Blacktown (NSW),2016-01-22 04:00:00 +1000,0,22.86,22.3,
Blacktown (NSW),2016-01-22 05:00:00 +1000,0,22.81,22.3,
Blacktown (NSW),2016-01-22 06:00:00 +1000,2.43,22.88,22.3,0.032
Blacktown (NSW),2016-01-22 07:00:00 +1000,30.8,23.47,22.9,0.33
Blacktown (NSW),2016-01-22 08:00:00 +1000,80.36,25.33,24.1,1.035
Blacktown (NSW),2016-01-22 09:00:00 +1000,203.75,25.23,25.6,4.343
Blacktown (NSW),2016-01-22 10:00:00 +1000,429.5,30.27,26.5,8.705
Blacktown (NSW),2016-01-22 11:00:00 +1000,195.6,28.33,26,4.171
Blacktown (NSW),2016-01-22 12:00:00 +1000,160.8,29.67,26.7,3.434
Blacktown (NSW),2016-01-22 13:00:00 +1000,184.1,29.42,26.4,3.943
Blacktown (NSW),2016-01-22 14:00:00 +1000,155.53,28.5,25.4,3.287
Blacktown (NSW),2016-01-22 15:00:00 +1000,33.71,25.72,24.4,0.59
Blacktown (NSW),2016-01-22 16:00:00 +1000,12.25,24.43,23.2,0.143
Blacktown (NSW),2016-01-22 17:00:00 +1000,62,24.35,23.4,1.265
Blacktown (NSW),2016-01-22 18:00:00 +1000,25.37,23.67,23,0.47
Blacktown (NSW),2016-01-22 19:00:00 +1000,10.06,23.07,22.4,0.181
Blacktown (NSW),2016-01-22 20:00:00 +1000,0.96,22.86,22.6,0.039
Blacktown (NSW),2016-01-22 21:00:00 +1000,0,22.71,22.4,
Blacktown (NSW),2016-01-22 22:00:00 +1000,0,22.54,22.3,
Blacktown (NSW),2016-01-22 23:00:00 +1000,0,22.21,22.6,
Blacktown (NSW),2016-01-23 00:00:00 +1000,0,22.43,22.7,
Blacktown (NSW),2016-01-23 01:00:00 +1000,0,22.38,22.7,
Blacktown (NSW),2016-01-23 02:00:00 +1000,0,22.44,22.5,
Blacktown (NSW),2016-01-23 03:00:00 +1000,0,22.17,22.3,
Blacktown (NSW),2016-01-23 04:00:00 +1000,0,21.86,21.3,
Blacktown (NSW),2016-01-23 05:00:00 +1000,0,21.44,21.5,
Blacktown (NSW),2016-01-23 06:00:00 +1000,6.71,21.28,21.6,0
Blacktown (NSW),2016-01-23 07:00:00 +1000,65.96,27.87,24.1,0.676
Blacktown (NSW),2016-01-23 08:00:00 +1000,248.17,29.07,25.8,4.776
Blacktown (NSW),2016-01-23 09:00:00 +1000,475.8,30.19,26,10.306
Blacktown (NSW),2016-01-23 10:00:00 +1000,304.04,29.27,24.2,6.456
Blacktown (NSW),2016-01-23 11:00:00 +1000,214.15,25.15,23.2,4.559
Blacktown (NSW),2016-01-23 12:00:00 +1000,250.68,23.82,23.5,5.293
Blacktown (NSW),2016-01-23 13:00:00 +1000,385.93,24.48,24.8,8.182
Blacktown (NSW),2016-01-23 14:00:00 +1000,424.16,26.07,23.7,8.721
Blacktown (NSW),2016-01-23 15:00:00 +1000,424.07,26.4,25.1,8.771
Blacktown (NSW),2016-01-23 16:00:00 +1000,519.47,26.88,25.7,11.113
Blacktown (NSW),2016-01-23 17:00:00 +1000,295.15,27.17,24.7,6.701
Blacktown (NSW),2016-01-23 18:00:00 +1000,94.31,26.1,23.3,2.254
Blacktown (NSW),2016-01-23 19:00:00 +1000,22.67,24.27,22.2,0.409
Blacktown (NSW),2016-01-23 20:00:00 +1000,0.98,22.94,21.7,0.018
Blacktown (NSW),2016-01-23 21:00:00 +1000,0,22.55,21.5,
Blacktown (NSW),2016-01-23 22:00:00 +1000,0,22.39,21.3,
Blacktown (NSW),2016-01-23 23:00:00 +1000,0,21.99,21.2,
Blacktown (NSW),2016-01-24 00:00:00 +1000,0,22,21.1,
Blacktown (NSW),2016-01-24 01:00:00 +1000,0,22.03,20.7,
Blacktown (NSW),2016-01-24 02:00:00 +1000,0,20.45,19.9,
Blacktown (NSW),2016-01-24 03:00:00 +1000,0.06,19.34,18.8,
Blacktown (NSW),2016-01-24 04:00:00 +1000,0.05,19.64,19.3,
Blacktown (NSW),2016-01-24 05:00:00 +1000,0,19.79,19.1,
Blacktown (NSW),2016-01-24 06:00:00 +1000,2.52,20.03,19,0.061
Blacktown (NSW),2016-01-24 07:00:00 +1000,13.04,19.93,18.9,0.233
Blacktown (NSW),2016-01-24 08:00:00 +1000,44.15,19.91,19.4,0.928
Blacktown (NSW),2016-01-24 09:00:00 +1000,92.98,20.68,20.9,2.009
Blacktown (NSW),2016-01-24 10:00:00 +1000,243.46,23.87,21.3,5.273
Blacktown (NSW),2016-01-24 11:00:00 +1000,289.93,24.75,21.6,6.219
Blacktown (NSW),2016-01-24 12:00:00 +1000,90.73,23.42,23,1.901
Blacktown (NSW),2016-01-24 13:00:00 +1000,279.3,25.83,23.3,5.967
Blacktown (NSW),2016-01-24 14:00:00 +1000,402.56,29.22,22.9,8.18
Blacktown (NSW),2016-01-24 15:00:00 +1000,260.2,26.52,23.6,5.615
Blacktown (NSW),2016-01-24 16:00:00 +1000,75.16,24.5,22.3,1.603
Blacktown (NSW),2016-01-24 17:00:00 +1000,67.02,23.89,22.3,1.43
Blacktown (NSW),2016-01-24 18:00:00 +1000,68.99,23.61,22.1,1.495
Blacktown (NSW),2016-01-24 19:00:00 +1000,21.58,22.95,21.7,0.454
Blacktown (NSW),2016-01-24 20:00:00 +1000,0,22.5,21.4,0
Blacktown (NSW),2016-01-24 21:00:00 +1000,0,22.33,21.3,
Blacktown (NSW),2016-01-24 22:00:00 +1000,0,22.12,21,
Blacktown (NSW),2016-01-24 23:00:00 +1000,0,21.35,20.9,
Blacktown (NSW),2016-01-25 00:00:00 +1000,0,21.77,20.9,
Blacktown (NSW),2016-01-25 01:00:00 +1000,0,21.59,20.5,
Blacktown (NSW),2016-01-25 02:00:00 +1000,0,21.04,19.9,
Blacktown (NSW),2016-01-25 03:00:00 +1000,0,20.52,19.9,
Blacktown (NSW),2016-01-25 04:00:00 +1000,0,20.37,19.8,
Blacktown (NSW),2016-01-25 05:00:00 +1000,0,20.23,19.7,
Blacktown (NSW),2016-01-25 06:00:00 +1000,1.33,20.4,20,0.029
Blacktown (NSW),2016-01-25 07:00:00 +1000,44.69,21.25,21,0.953
Blacktown (NSW),2016-01-25 08:00:00 +1000,43.92,22.43,21.4,0.944
Blacktown (NSW),2016-01-25 09:00:00 +1000,64.11,22.98,21,1.358
Blacktown (NSW),2016-01-25 10:00:00 +1000,128.16,24.6,22.3,2.75
Blacktown (NSW),2016-01-25 11:00:00 +1000,225.66,25.48,21.3,4.821
Blacktown (NSW),2016-01-25 12:00:00 +1000,150.54,24.02,22.2,3.139
Blacktown (NSW),2016-01-25 13:00:00 +1000,247.59,25.21,22.7,5.225
Blacktown (NSW),2016-01-25 14:00:00 +1000,74.11,23.97,22.6,1.521
Blacktown (NSW),2016-01-25 15:00:00 +1000,88.68,24.84,22.5,1.848
Blacktown (NSW),2016-01-25 16:00:00 +1000,86.5,24.13,23.2,1.837
Blacktown (NSW),2016-01-25 17:00:00 +1000,74.79,24.69,22.6,1.602
Blacktown (NSW),2016-01-25 18:00:00 +1000,15.66,24.22,21.8,0.298
Blacktown (NSW),2016-01-25 19:00:00 +1000,14.98,23.66,22,0.299
Blacktown (NSW),2016-01-25 20:00:00 +1000,0.02,22.96,22.4,0
Blacktown (NSW),2016-01-25 21:00:00 +1000,0,22.14,21.6,
Blacktown (NSW),2016-01-25 22:00:00 +1000,0,21.97,20.7,
Blacktown (NSW),2016-01-25 23:00:00 +1000,0,21.94,20.5,
Blacktown (NSW),2016-01-26 00:00:00 +1000,0,20.73,20.1,
Blacktown (NSW),2016-01-26 01:00:00 +1000,0,20.38,20.3,
Blacktown (NSW),2016-01-26 02:00:00 +1000,0,20.7,20.3,
Blacktown (NSW),2016-01-26 03:00:00 +1000,0,20.72,19.9,
Blacktown (NSW),2016-01-26 04:00:00 +1000,0,20.28,19.8,
Blacktown (NSW),2016-01-26 05:00:00 +1000,0,20.7,19.4,
Blacktown (NSW),2016-01-26 06:00:00 +1000,0,20.7,20,0
Blacktown (NSW),2016-01-26 07:00:00 +1000,15.71,21.1,20.4,0.225
Blacktown (NSW),2016-01-26 08:00:00 +1000,104.83,23.1,23.3,2.281
Blacktown (NSW),2016-01-26 09:00:00 +1000,332.04,27.53,23.1,7.067
Blacktown (NSW),2016-01-26 10:00:00 +1000,578.14,30.49,24.3,11.86
Blacktown (NSW),2016-01-26 11:00:00 +1000,367.46,29.68,25.6,7.431
Blacktown (NSW),2016-01-26 12:00:00 +1000,611.02,31.11,26.2,12.013
Blacktown (NSW),2016-01-26 13:00:00 +1000,440.58,30.91,27.2,9.131
Blacktown (NSW),2016-01-26 14:00:00 +1000,727.06,33,26.1,14.224
Blacktown (NSW),2016-01-26 15:00:00 +1000,595.15,31.39,27,12.171
Blacktown (NSW),2016-01-26 16:00:00 +1000,485.37,30.73,26.3,10.375
Blacktown (NSW),2016-01-26 17:00:00 +1000,279.99,29.34,25.4,6.394
Blacktown (NSW),2016-01-26 18:00:00 +1000,106.03,27.18,23.7,2.428
Blacktown (NSW),2016-01-26 19:00:00 +1000,34.65,24.79,23.2,0.768
Blacktown (NSW),2016-01-26 20:00:00 +1000,1,23.2,22.5,0.043
Blacktown (NSW),2016-01-26 21:00:00 +1000,0,22.32,22.1,
Blacktown (NSW),2016-01-26 22:00:00 +1000,0,22.62,22,
Blacktown (NSW),2016-01-26 23:00:00 +1000,0,22.1,21,
Blacktown (NSW),2016-01-27 00:00:00 +1000,0,21.36,19.9,
Blacktown (NSW),2016-01-27 01:00:00 +1000,0,20.75,19.7,
Blacktown (NSW),2016-01-27 02:00:00 +1000,0,20.35,19.7,
Blacktown (NSW),2016-01-27 03:00:00 +1000,0,21.1,20.2,
Blacktown (NSW),2016-01-27 04:00:00 +1000,0,20.15,19.5,
Blacktown (NSW),2016-01-27 05:00:00 +1000,0,20.05,19.4,
Blacktown (NSW),2016-01-27 06:00:00 +1000,3.58,19.87,19.9,0.154
Blacktown (NSW),2016-01-27 07:00:00 +1000,43.05,21.03,20.8,0.961
Blacktown (NSW),2016-01-27 08:00:00 +1000,129.06,23.57,22.2,2.836
Blacktown (NSW),2016-01-27 09:00:00 +1000,269.83,27.48,22.6,5.848
Blacktown (NSW),2016-01-27 10:00:00 +1000,176.23,26.13,22.6,3.858
Blacktown (NSW),2016-01-27 11:00:00 +1000,116.64,25.37,22.7,2.531
Blacktown (NSW),2016-01-27 12:00:00 +1000,142.84,25.58,23.4,3.075
Blacktown (NSW),2016-01-27 13:00:00 +1000,207.23,26.85,23.6,4.496
Blacktown (NSW),2016-01-27 14:00:00 +1000,125.04,25.93,23.4,2.668
Blacktown (NSW),2016-01-27 15:00:00 +1000,210.28,26.4,23.9,4.593
Blacktown (NSW),2016-01-27 16:00:00 +1000,251.56,27.39,23.4,5.487
Blacktown (NSW),2016-01-27 17:00:00 +1000,166.26,25.26,23.1,3.634
Blacktown (NSW),2016-01-27 18:00:00 +1000,85.78,23.69,22.2,1.891
Blacktown (NSW),2016-01-27 19:00:00 +1000,25.08,22.98,21.6,0.537
Blacktown (NSW),2016-01-27 20:00:00 +1000,0.2,22.23,21.6,0.009
Blacktown (NSW),2016-01-27 21:00:00 +1000,0,22.09,21.7,
Blacktown (NSW),2016-01-27 22:00:00 +1000,0,22.18,21.8,
Blacktown (NSW),2016-01-27 23:00:00 +1000,0,22.85,21.5,
Blacktown (NSW),2016-01-28 00:00:00 +1000,0,21.74,21.3,
Blacktown (NSW),2016-01-28 01:00:00 +1000,0,21.34,21.1,
Blacktown (NSW),2016-01-28 02:00:00 +1000,0,21.13,20.7,
Blacktown (NSW),2016-01-28 03:00:00 +1000,0,20.76,20.8,
Blacktown (NSW),2016-01-28 04:00:00 +1000,0,20.63,20.4,
Blacktown (NSW),2016-01-28 05:00:00 +1000,0,20.47,20.1,
Blacktown (NSW),2016-01-28 06:00:00 +1000,1.55,20.64,20.4,0.062
Blacktown (NSW),2016-01-28 07:00:00 +1000,32.18,21.69,21.5,0.7
Blacktown (NSW),2016-01-28 08:00:00 +1000,88.02,23.46,22.2,1.927
Blacktown (NSW),2016-01-28 09:00:00 +1000,262.66,26.47,22.7,5.69
Blacktown (NSW),2016-01-28 10:00:00 +1000,440.64,28.91,24.9,8.975
Blacktown (NSW),2016-01-28 11:00:00 +1000,670.63,32.61,26.5,13.121
Blacktown (NSW),2016-01-28 12:00:00 +1000,699.9,34.22,27.8,13.635
Blacktown (NSW),2016-01-28 13:00:00 +1000,541.74,35.58,28.5,11.066
Blacktown (NSW),2016-01-28 14:00:00 +1000,550.53,35.44,30.1,11.112
Blacktown (NSW),2016-01-28 15:00:00 +1000,596.37,35.15,31.2,12.038
Blacktown (NSW),2016-01-28 16:00:00 +1000,436.89,34.87,29.1,9.253
Blacktown (NSW),2016-01-28 17:00:00 +1000,195.4,32.37,26.7,4.323
Blacktown (NSW),2016-01-28 18:00:00 +1000,166.66,31.01,27,3.916
Blacktown (NSW),2016-01-28 19:00:00 +1000,24.19,27.86,25,0.461
Blacktown (NSW),2016-01-28 20:00:00 +1000,0.24,24.71,23.7,0.004
Blacktown (NSW),2016-01-28 21:00:00 +1000,0,23.55,22.9,
Blacktown (NSW),2016-01-28 22:00:00 +1000,0,22.91,22.1,
Blacktown (NSW),2016-01-28 23:00:00 +1000,0,21,21.8,
Blacktown (NSW),2016-01-29 00:00:00 +1000,0,22.39,20.9,
Blacktown (NSW),2016-01-29 01:00:00 +1000,0,21.95,21.3,
Blacktown (NSW),2016-01-29 02:00:00 +1000,0,22.08,21.4,
Blacktown (NSW),2016-01-29 03:00:00 +1000,0,21.78,20.6,
Blacktown (NSW),2016-01-29 04:00:00 +1000,0,21,20.6,
Blacktown (NSW),2016-01-29 05:00:00 +1000,0,20.63,19.8,
