Location,Timestamp,Irradiance (W/m2),System temperature (C),Nearest BOM station temperature (C),PV Yield (kWh)
Blacktown (NSW),2015-03-03 13:00:00 +1000,825.805,35.14,28.5,15.743
Blacktown (NSW),2015-03-03 14:00:00 +1000,757.952,34.462,30.1,14.497
Blacktown (NSW),2015-03-03 15:00:00 +1000,365.381,31.707,26.2,7.371
Blacktown (NSW),2015-03-03 16:00:00 +1000,68.684,26.557,24.2,1.46
Blacktown (NSW),2015-03-03 17:00:00 +1000,56.292,24.794,23.1,1.202
Blacktown (NSW),2015-03-03 18:00:00 +1000,22.143,24.107,22.7,0.459
Blacktown (NSW),2015-03-03 19:00:00 +1000,7.127,23.295,22,0.143
Blacktown (NSW),2015-03-03 20:00:00 +1000,0,22.722,21.7,
Blacktown (NSW),2015-03-03 21:00:00 +1000,0,22.58,21.3,
Blacktown (NSW),2015-03-03 22:00:00 +1000,0,22.454,20.7,
Blacktown (NSW),2015-03-03 23:00:00 +1000,0,21.827,20.7,
Blacktown (NSW),2015-03-04 00:00:00 +1000,0,22.191,20.6,
Blacktown (NSW),2015-03-04 01:00:00 +1000,0,21.902,20.8,
Blacktown (NSW),2015-03-04 02:00:00 +1000,0,21.742,20.7,
Blacktown (NSW),2015-03-04 03:00:00 +1000,0,21.527,20.5,
Blacktown (NSW),2015-03-04 04:00:00 +1000,0,21.184,20.3,
Blacktown (NSW),2015-03-04 05:00:00 +1000,0,21.092,20.1,
Blacktown (NSW),2015-03-04 06:00:00 +1000,0,20.973,19.9,
Blacktown (NSW),2015-03-04 07:00:00 +1000,20.94,21.056,20.9,0.419
Blacktown (NSW),2015-03-04 08:00:00 +1000,124.461,22.779,22.8,2.55
Blacktown (NSW),2015-03-04 09:00:00 +1000,216.326,25.305,24.2,4.598
Blacktown (NSW),2015-03-04 10:00:00 +1000,354.433,26.888,24.7,7.42
Blacktown (NSW),2015-03-04 11:00:00 +1000,285.855,27.423,25.3,5.983
Blacktown (NSW),2015-03-04 12:00:00 +1000,500.427,31.268,27.5,10.022
Blacktown (NSW),2015-03-04 13:00:00 +1000,643.401,32.477,28.6,12.418
Blacktown (NSW),2015-03-04 14:00:00 +1000,587.926,31.773,29.2,11.735
Blacktown (NSW),2015-03-04 15:00:00 +1000,631.869,33.635,29.9,12.847
Blacktown (NSW),2015-03-04 16:00:00 +1000,447.628,32.949,29.2,9.606
Blacktown (NSW),2015-03-04 17:00:00 +1000,251.024,30.398,28,5.474
Blacktown (NSW),2015-03-04 18:00:00 +1000,77.673,29.194,25.7,1.568
Blacktown (NSW),2015-03-04 19:00:00 +1000,10.251,26.099,24,0.189
Blacktown (NSW),2015-03-04 20:00:00 +1000,0,24.066,23,
Blacktown (NSW),2015-03-04 21:00:00 +1000,0,22.99,21.3,
Blacktown (NSW),2015-03-04 22:00:00 +1000,0,22.087,20.7,
Blacktown (NSW),2015-03-04 23:00:00 +1000,0,16.788,19.7,
Blacktown (NSW),2015-03-05 00:00:00 +1000,0,20.675,19.5,
Blacktown (NSW),2015-03-05 01:00:00 +1000,0,20.369,19.2,
Blacktown (NSW),2015-03-05 02:00:00 +1000,0.016,19.941,19,
Blacktown (NSW),2015-03-05 03:00:00 +1000,0.051,19.821,19.4,
Blacktown (NSW),2015-03-05 04:00:00 +1000,0.02,19.077,17.8,
Blacktown (NSW),2015-03-05 05:00:00 +1000,0.07,18.955,17.1,
Blacktown (NSW),2015-03-05 06:00:00 +1000,0.004,18.77,17.8,0
Blacktown (NSW),2015-03-05 07:00:00 +1000,31.214,18.923,21,0.669
Blacktown (NSW),2015-03-05 08:00:00 +1000,222.07,22.398,23.7,4.52
Blacktown (NSW),2015-03-05 09:00:00 +1000,351.345,27.67,24.6,7.868
Blacktown (NSW),2015-03-05 10:00:00 +1000,367.721,27.956,24.1,8.126
Blacktown (NSW),2015-03-05 11:00:00 +1000,479.082,27.771,25.6,10.413
Blacktown (NSW),2015-03-05 12:00:00 +1000,732.2,27.943,26.4,15.093
Blacktown (NSW),2015-03-05 13:00:00 +1000,823.466,28.684,25.6,16.682
Blacktown (NSW),2015-03-05 14:00:00 +1000,788.385,28.391,23.9,15.996
Blacktown (NSW),2015-03-05 15:00:00 +1000,569.677,24.785,23,11.885
Blacktown (NSW),2015-03-05 16:00:00 +1000,476.361,23.627,21.3,9.88
Blacktown (NSW),2015-03-05 17:00:00 +1000,261.778,22.664,21.2,5.658
Blacktown (NSW),2015-03-05 18:00:00 +1000,73.141,21.831,19.8,1.473
Blacktown (NSW),2015-03-05 19:00:00 +1000,7.868,20.654,18.9,0.133
Blacktown (NSW),2015-03-05 20:00:00 +1000,0,19.991,18.7,
Blacktown (NSW),2015-03-05 21:00:00 +1000,0,19.668,17.7,
Blacktown (NSW),2015-03-05 22:00:00 +1000,0,18.594,15.3,
Blacktown (NSW),2015-03-05 23:00:00 +1000,0,21.282,16,
Blacktown (NSW),2015-03-06 00:00:00 +1000,0,15.913,14.4,
Blacktown (NSW),2015-03-06 01:00:00 +1000,0,15.325,14.8,
Blacktown (NSW),2015-03-06 02:00:00 +1000,0,14.766,14.1,
Blacktown (NSW),2015-03-06 03:00:00 +1000,0,14.554,12.1,
Blacktown (NSW),2015-03-06 04:00:00 +1000,0,14.125,11.6,
Blacktown (NSW),2015-03-06 05:00:00 +1000,0,13.736,12.7,
Blacktown (NSW),2015-03-06 06:00:00 +1000,0,13.718,11.4,0
Blacktown (NSW),2015-03-06 07:00:00 +1000,32.034,14.158,15,0.536
Blacktown (NSW),2015-03-06 08:00:00 +1000,220.181,18.225,18.6,4.363
Blacktown (NSW),2015-03-06 09:00:00 +1000,368.414,22.932,20.7,8.333
Blacktown (NSW),2015-03-06 10:00:00 +1000,511.809,25.141,0,11.118
Blacktown (NSW),2015-03-06 11:00:00 +1000,765.063,28.275,24.6,15.849
Blacktown (NSW),2015-03-06 12:00:00 +1000,824.701,29.349,26.5,16.723
Blacktown (NSW),2015-03-06 13:00:00 +1000,827.17,31.216,27.9,16.631
Blacktown (NSW),2015-03-06 14:00:00 +1000,761.868,32.48,28.8,15.428
Blacktown (NSW),2015-03-06 15:00:00 +1000,636.057,32.915,29.3,13.297
Blacktown (NSW),2015-03-06 16:00:00 +1000,444.936,31.694,29.2,9.733
Blacktown (NSW),2015-03-06 17:00:00 +1000,256.09,30.116,28.5,5.334
Blacktown (NSW),2015-03-06 18:00:00 +1000,66.374,29.053,26.6,1.274
Blacktown (NSW),2015-03-06 19:00:00 +1000,6.208,26.385,24.2,0.093
Blacktown (NSW),2015-03-06 20:00:00 +1000,0,24.912,22.8,
Blacktown (NSW),2015-03-06 21:00:00 +1000,0,23.9,21.9,
Blacktown (NSW),2015-03-06 22:00:00 +1000,0,22.383,20.3,
Blacktown (NSW),2015-03-06 23:00:00 +1000,0,19.872,18.5,
Blacktown (NSW),2015-03-07 00:00:00 +1000,0,20.084,17.7,
Blacktown (NSW),2015-03-07 01:00:00 +1000,0,18.084,17.9,
Blacktown (NSW),2015-03-07 02:00:00 +1000,0,17.968,18.5,
Blacktown (NSW),2015-03-07 03:00:00 +1000,0,18.548,18,
Blacktown (NSW),2015-03-07 04:00:00 +1000,0,18.831,18.3,
Blacktown (NSW),2015-03-07 05:00:00 +1000,0.004,18.414,17.6,
Blacktown (NSW),2015-03-07 06:00:00 +1000,0,17.181,16.9,0
Blacktown (NSW),2015-03-07 07:00:00 +1000,21.05,17.761,17.5,0.419
Blacktown (NSW),2015-03-07 08:00:00 +1000,150.709,20.724,19.3,3.061
Blacktown (NSW),2015-03-07 09:00:00 +1000,329.987,24.221,21.4,7.265
Blacktown (NSW),2015-03-07 10:00:00 +1000,250.409,26.126,23.5,5.385
Blacktown (NSW),2015-03-07 11:00:00 +1000,525.369,28.526,25.5,10.571
Blacktown (NSW),2015-03-07 12:00:00 +1000,625.174,30.986,24.7,12.262
Blacktown (NSW),2015-03-07 13:00:00 +1000,367.791,29.201,25,7.385
Blacktown (NSW),2015-03-07 14:00:00 +1000,316.976,28.076,26,6.645
Blacktown (NSW),2015-03-07 15:00:00 +1000,354.678,27.519,26.1,7.52
Blacktown (NSW),2015-03-07 16:00:00 +1000,363.343,28.119,26,7.427
Blacktown (NSW),2015-03-07 17:00:00 +1000,237.376,28.036,24.9,5.048
Blacktown (NSW),2015-03-07 18:00:00 +1000,52.891,25.032,23,1.075
Blacktown (NSW),2015-03-07 19:00:00 +1000,9.977,22.997,21.7,0.21
Blacktown (NSW),2015-03-07 20:00:00 +1000,0,21.697,20.8,
Blacktown (NSW),2015-03-07 21:00:00 +1000,0,21.02,19.7,
Blacktown (NSW),2015-03-07 22:00:00 +1000,0,20.622,18.4,
Blacktown (NSW),2015-03-07 23:00:00 +1000,0,21.868,18.3,
Blacktown (NSW),2015-03-08 00:00:00 +1000,0,19.739,18.3,
Blacktown (NSW),2015-03-08 01:00:00 +1000,0,19.322,18.5,
Blacktown (NSW),2015-03-08 02:00:00 +1000,0,18.588,19,
Blacktown (NSW),2015-03-08 03:00:00 +1000,0,18.679,18.3,
Blacktown (NSW),2015-03-08 04:00:00 +1000,0,18.457,18.6,
Blacktown (NSW),2015-03-08 05:00:00 +1000,0,18.413,18.3,
Blacktown (NSW),2015-03-08 06:00:00 +1000,0,18.45,18.3,
Blacktown (NSW),2015-03-08 07:00:00 +1000,7.767,18.615,19.1,0.168
Blacktown (NSW),2015-03-08 08:00:00 +1000,60.985,20.076,20.3,1.393
Blacktown (NSW),2015-03-08 09:00:00 +1000,195.453,22.939,23.6,4.311
Blacktown (NSW),2015-03-08 10:00:00 +1000,520.839,26.577,25.7,11.079
Blacktown (NSW),2015-03-08 11:00:00 +1000,625.868,28.807,26.9,12.839
Blacktown (NSW),2015-03-08 12:00:00 +1000,810.759,31.865,27.5,15.948
Blacktown (NSW),2015-03-08 13:00:00 +1000,793.581,32.271,27.4,15.669
Blacktown (NSW),2015-03-08 14:00:00 +1000,680.651,30.12,26.9,14.056
Blacktown (NSW),2015-03-08 15:00:00 +1000,590.728,28.281,25.7,12.446
Blacktown (NSW),2015-03-08 16:00:00 +1000,435.152,27.222,24.8,9.562
Blacktown (NSW),2015-03-08 17:00:00 +1000,236.729,25.934,23.8,5.167
Blacktown (NSW),2015-03-08 18:00:00 +1000,76.136,24.999,22.9,1.553
Blacktown (NSW),2015-03-08 19:00:00 +1000,6.245,23.431,22.2,0.123
Blacktown (NSW),2015-03-08 20:00:00 +1000,0,23.025,21.4,
Blacktown (NSW),2015-03-08 21:00:00 +1000,0,22.265,21.3,
Blacktown (NSW),2015-03-08 22:00:00 +1000,0,22.074,21.1,
Blacktown (NSW),2015-03-08 23:00:00 +1000,0,22.78,21.1,
Blacktown (NSW),2015-03-09 00:00:00 +1000,0,21.606,20.7,
Blacktown (NSW),2015-03-09 01:00:00 +1000,0,21.584,20.1,
Blacktown (NSW),2015-03-09 02:00:00 +1000,0,20.723,18.6,
Blacktown (NSW),2015-03-09 03:00:00 +1000,0,20.18,19.7,
Blacktown (NSW),2015-03-09 04:00:00 +1000,0,19.437,18.8,
Blacktown (NSW),2015-03-09 05:00:00 +1000,0,18.284,17.8,
Blacktown (NSW),2015-03-09 06:00:00 +1000,0,18.412,18.7,
Blacktown (NSW),2015-03-09 07:00:00 +1000,24.62,19.275,19.4,0.501
Blacktown (NSW),2015-03-09 08:00:00 +1000,167.24,22.587,22.3,3.434
Blacktown (NSW),2015-03-09 09:00:00 +1000,417.723,27.07,23.7,9.265
Blacktown (NSW),2015-03-09 10:00:00 +1000,611.406,30.166,26.4,12.867
Blacktown (NSW),2015-03-09 11:00:00 +1000,735.622,32.728,28.1,14.805
Blacktown (NSW),2015-03-09 12:00:00 +1000,785.974,33.786,30.5,15.467
Blacktown (NSW),2015-03-09 13:00:00 +1000,798.417,33.622,31.3,15.664
Blacktown (NSW),2015-03-09 14:00:00 +1000,738.303,34.523,32.7,14.676
Blacktown (NSW),2015-03-09 15:00:00 +1000,613.425,36.035,32.5,12.56
Blacktown (NSW),2015-03-09 16:00:00 +1000,438.628,35.491,31,9.532
Blacktown (NSW),2015-03-09 17:00:00 +1000,230.734,33.014,28.9,5.019
Blacktown (NSW),2015-03-09 18:00:00 +1000,58.406,29.545,26.5,1.166
Blacktown (NSW),2015-03-09 19:00:00 +1000,6.982,26.424,24.6,0.14
Blacktown (NSW),2015-03-09 20:00:00 +1000,0,24.37,20.9,
Blacktown (NSW),2015-03-09 21:00:00 +1000,0,23.03,22.7,
Blacktown (NSW),2015-03-09 22:00:00 +1000,0,22.557,21.8,
Blacktown (NSW),2015-03-09 23:00:00 +1000,0,20.627,20.9,
Blacktown (NSW),2015-03-10 00:00:00 +1000,0,22.411,20.4,
Blacktown (NSW),2015-03-10 01:00:00 +1000,0,22.015,20,
Blacktown (NSW),2015-03-10 02:00:00 +1000,0,21.536,18.9,
Blacktown (NSW),2015-03-10 03:00:00 +1000,0,20.509,18.3,
Blacktown (NSW),2015-03-10 04:00:00 +1000,0,19.145,18.9,
Blacktown (NSW),2015-03-10 05:00:00 +1000,0,19.733,18.6,
Blacktown (NSW),2015-03-10 06:00:00 +1000,0,20.21,18.9,
Blacktown (NSW),2015-03-10 07:00:00 +1000,8.36,20.559,19.9,0.171
Blacktown (NSW),2015-03-10 08:00:00 +1000,58.013,21.832,21.9,1.247
Blacktown (NSW),2015-03-10 09:00:00 +1000,299.661,24.489,23.5,6.522
Blacktown (NSW),2015-03-10 10:00:00 +1000,472.653,26.456,24.7,9.879
Blacktown (NSW),2015-03-10 11:00:00 +1000,270.539,26.223,25.4,5.705
Blacktown (NSW),2015-03-10 12:00:00 +1000,503.796,28.099,25.5,10.349
Blacktown (NSW),2015-03-10 13:00:00 +1000,409.2,27.96,24.6,8.699
Blacktown (NSW),2015-03-10 14:00:00 +1000,361.948,27.914,25.6,7.642
Blacktown (NSW),2015-03-10 15:00:00 +1000,295.8,27.738,25.9,6.206
Blacktown (NSW),2015-03-10 16:00:00 +1000,162.264,25.987,24,3.582
Blacktown (NSW),2015-03-10 17:00:00 +1000,91.673,25.393,23.9,2.072
Blacktown (NSW),2015-03-10 18:00:00 +1000,77.236,24.858,23.1,1.669
Blacktown (NSW),2015-03-10 19:00:00 +1000,5.886,23.403,22.7,0.143
Blacktown (NSW),2015-03-10 20:00:00 +1000,0,23.055,22.5,
Blacktown (NSW),2015-03-10 21:00:00 +1000,0,22.64,22.1,
Blacktown (NSW),2015-03-10 22:00:00 +1000,0,21.655,21.1,
Blacktown (NSW),2015-03-10 23:00:00 +1000,0,19.403,19.2,
Blacktown (NSW),2015-03-11 00:00:00 +1000,0,20.341,18.9,
Blacktown (NSW),2015-03-11 01:00:00 +1000,0,20.464,19.3,
Blacktown (NSW),2015-03-11 02:00:00 +1000,0,19.861,18.9,
Blacktown (NSW),2015-03-11 03:00:00 +1000,0,19.321,19,
Blacktown (NSW),2015-03-11 04:00:00 +1000,0,19.415,19.3,
Blacktown (NSW),2015-03-11 05:00:00 +1000,0,19.69,19.6,
Blacktown (NSW),2015-03-11 06:00:00 +1000,0,20.008,20.1,
Blacktown (NSW),2015-03-11 07:00:00 +1000,25.152,20.051,20.6,0.464
Blacktown (NSW),2015-03-11 08:00:00 +1000,157.607,22.747,22.9,3.194
Blacktown (NSW),2015-03-11 09:00:00 +1000,254.636,26.459,24,5.539
Blacktown (NSW),2015-03-11 10:00:00 +1000,457.561,29.231,25.5,9.606
Blacktown (NSW),2015-03-11 11:00:00 +1000,611.752,31.047,26.8,12.246
Blacktown (NSW),2015-03-11 12:00:00 +1000,784.689,32.719,27.6,15.454
Blacktown (NSW),2015-03-11 13:00:00 +1000,784.007,33.925,29.3,15.335
Blacktown (NSW),2015-03-11 14:00:00 +1000,699.009,36.294,29.9,13.846
Blacktown (NSW),2015-03-11 15:00:00 +1000,228.284,32.524,29,4.716
Blacktown (NSW),2015-03-11 16:00:00 +1000,48.104,29.906,27.6,1.046
Blacktown (NSW),2015-03-11 17:00:00 +1000,93.674,27.965,25.5,2.115
Blacktown (NSW),2015-03-11 18:00:00 +1000,25.593,25.843,18.1,0.53
Blacktown (NSW),2015-03-11 19:00:00 +1000,0,18.306,20.1,0
Blacktown (NSW),2015-03-11 20:00:00 +1000,0.008,18.688,19.4,
Blacktown (NSW),2015-03-11 21:00:00 +1000,0,19.193,19.7,
Blacktown (NSW),2015-03-11 22:00:00 +1000,0,19.655,20.2,
Blacktown (NSW),2015-03-11 23:00:00 +1000,0,21.328,19.1,
Blacktown (NSW),2015-03-12 00:00:00 +1000,0,18.981,20,
Blacktown (NSW),2015-03-12 01:00:00 +1000,0,19.748,20.1,
Blacktown (NSW),2015-03-12 02:00:00 +1000,0,19.654,19.4,
Blacktown (NSW),2015-03-12 03:00:00 +1000,0,19.685,19.1,
Blacktown (NSW),2015-03-12 04:00:00 +1000,0,18.934,18.4,
Blacktown (NSW),2015-03-12 05:00:00 +1000,0,18.577,19.1,
Blacktown (NSW),2015-03-12 06:00:00 +1000,0,18.473,19.7,
Blacktown (NSW),2015-03-12 07:00:00 +1000,17.132,18.611,20.3,0.345
Blacktown (NSW),2015-03-12 08:00:00 +1000,187.534,22.118,22.4,3.657
Blacktown (NSW),2015-03-12 09:00:00 +1000,377.057,26.582,24.3,8.184
Blacktown (NSW),2015-03-12 10:00:00 +1000,398.047,27.92,24.9,8.325
Blacktown (NSW),2015-03-12 11:00:00 +1000,475.292,28.478,26.5,9.818
Blacktown (NSW),2015-03-12 12:00:00 +1000,562.331,28.627,27.6,11.263
Blacktown (NSW),2015-03-12 13:00:00 +1000,754.9,31.911,27.6,14.795
Blacktown (NSW),2015-03-12 14:00:00 +1000,469.295,28.831,27.5,9.852
Blacktown (NSW),2015-03-12 15:00:00 +1000,608.648,29.578,25.2,12.588
Blacktown (NSW),2015-03-12 16:00:00 +1000,367.548,27.363,24.7,8.09
Blacktown (NSW),2015-03-12 17:00:00 +1000,145.316,25.361,23.1,3.194
Blacktown (NSW),2015-03-12 18:00:00 +1000,51.724,24.29,22.4,1.074
Blacktown (NSW),2015-03-12 19:00:00 +1000,2.321,23.395,22.2,0.053
Blacktown (NSW),2015-03-12 20:00:00 +1000,0,23.084,21.3,
Blacktown (NSW),2015-03-12 21:00:00 +1000,0,22.424,20.6,
Blacktown (NSW),2015-03-12 22:00:00 +1000,0,21.921,20.6,
Blacktown (NSW),2015-03-12 23:00:00 +1000,0.004,15.37,20.2,
Blacktown (NSW),2015-03-13 00:00:00 +1000,0,20.831,20,
Blacktown (NSW),2015-03-13 01:00:00 +1000,0,20.873,19.9,
Blacktown (NSW),2015-03-13 02:00:00 +1000,0,20.656,19.8,
Blacktown (NSW),2015-03-13 03:00:00 +1000,0,20.404,19.4,
Blacktown (NSW),2015-03-13 04:00:00 +1000,0.005,18.626,19,
Blacktown (NSW),2015-03-13 05:00:00 +1000,0,19.019,18.5,
Blacktown (NSW),2015-03-13 06:00:00 +1000,0.024,18.916,17.9,
Blacktown (NSW),2015-03-13 07:00:00 +1000,3.897,18.509,18.1,0.093
Blacktown (NSW),2015-03-13 08:00:00 +1000,23.888,18.3,18.3,0.472
Blacktown (NSW),2015-03-13 09:00:00 +1000,106.947,19.438,18.9,2.328
Blacktown (NSW),2015-03-13 10:00:00 +1000,165.064,20.393,18.9,3.58
Blacktown (NSW),2015-03-13 11:00:00 +1000,133.276,20.371,19,2.842
Blacktown (NSW),2015-03-13 12:00:00 +1000,84.342,18.569,18.6,1.766
Blacktown (NSW),2015-03-13 13:00:00 +1000,94.768,18.757,18.1,2.016
Blacktown (NSW),2015-03-13 14:00:00 +1000,198.211,19.925,17.4,4.289
Blacktown (NSW),2015-03-13 15:00:00 +1000,113.639,19.306,17.3,2.439
Blacktown (NSW),2015-03-13 16:00:00 +1000,45.184,18.97,17.1,0.94
Blacktown (NSW),2015-03-13 17:00:00 +1000,48.709,19.075,17.2,1.036
Blacktown (NSW),2015-03-13 18:00:00 +1000,15.044,18.387,17.2,0.289
Blacktown (NSW),2015-03-13 19:00:00 +1000,1.25,17.951,16.8,0.033
Blacktown (NSW),2015-03-13 20:00:00 +1000,0,17.33,16.9,
Blacktown (NSW),2015-03-13 21:00:00 +1000,0,17.02,16.9,
Blacktown (NSW),2015-03-13 22:00:00 +1000,0,16.495,16.4,
Blacktown (NSW),2015-03-13 23:00:00 +1000,0,17.592,15.9,
Blacktown (NSW),2015-03-14 00:00:00 +1000,0,15.273,16.4,
Blacktown (NSW),2015-03-14 01:00:00 +1000,0.207,14.747,16.3,
Blacktown (NSW),2015-03-14 02:00:00 +1000,0.094,14.525,15.7,
Blacktown (NSW),2015-03-14 03:00:00 +1000,0.004,14.624,15.6,
Blacktown (NSW),2015-03-14 04:00:00 +1000,0.009,13.747,15,
Blacktown (NSW),2015-03-14 05:00:00 +1000,0.008,13.577,15.5,
Blacktown (NSW),2015-03-14 06:00:00 +1000,0.245,14.058,15.5,
Blacktown (NSW),2015-03-14 07:00:00 +1000,11.664,14.364,15.7,0.219
Blacktown (NSW),2015-03-14 08:00:00 +1000,201.731,18.307,18.3,4.101
Blacktown (NSW),2015-03-14 09:00:00 +1000,440.017,22.816,20.5,9.794
Blacktown (NSW),2015-03-14 10:00:00 +1000,621.6,26.774,21,13.209
Blacktown (NSW),2015-03-14 11:00:00 +1000,477.994,27.087,21.5,9.743
Blacktown (NSW),2015-03-14 12:00:00 +1000,683.246,28.998,24.1,13.62
Blacktown (NSW),2015-03-14 13:00:00 +1000,628.034,29.553,24.7,12.43
Blacktown (NSW),2015-03-14 14:00:00 +1000,796.971,31.172,25.5,15.935
Blacktown (NSW),2015-03-14 15:00:00 +1000,610.281,30.4,25.7,12.816
Blacktown (NSW),2015-03-14 16:00:00 +1000,464.654,30.285,26.6,10.224
Blacktown (NSW),2015-03-14 17:00:00 +1000,233.893,29.015,23.3,5.11
Blacktown (NSW),2015-03-14 18:00:00 +1000,35.372,24.787,21.9,0.699
Blacktown (NSW),2015-03-14 19:00:00 +1000,6.765,21.622,19.9,0.166
Blacktown (NSW),2015-03-14 20:00:00 +1000,0,19.788,18.5,
Blacktown (NSW),2015-03-14 21:00:00 +1000,0,18.712,17.2,
Blacktown (NSW),2015-03-14 22:00:00 +1000,0,17.778,17.4,
Blacktown (NSW),2015-03-14 23:00:00 +1000,0.05,17.608,15.6,
Blacktown (NSW),2015-03-15 00:00:00 +1000,0,17.256,14.8,
Blacktown (NSW),2015-03-15 01:00:00 +1000,0,17.183,15.2,
Blacktown (NSW),2015-03-15 02:00:00 +1000,0,16.665,15.1,
Blacktown (NSW),2015-03-15 03:00:00 +1000,0,16.592,15.7,
Blacktown (NSW),2015-03-15 04:00:00 +1000,0,16.2,14.8,
Blacktown (NSW),2015-03-15 05:00:00 +1000,0,15.868,14.8,
Blacktown (NSW),2015-03-15 06:00:00 +1000,0,15.744,15.2,
Blacktown (NSW),2015-03-15 07:00:00 +1000,10.205,16.518,19.2,0.207
Blacktown (NSW),2015-03-15 08:00:00 +1000,126.886,20.252,20.7,2.577
Blacktown (NSW),2015-03-15 09:00:00 +1000,399.102,24.028,22,8.754
Blacktown (NSW),2015-03-15 10:00:00 +1000,158.136,22.693,22.5,3.446
Blacktown (NSW),2015-03-15 11:00:00 +1000,353.5,23.319,23.1,7.412
Blacktown (NSW),2015-03-15 12:00:00 +1000,631.374,24.003,22.8,12.828
Blacktown (NSW),2015-03-15 13:00:00 +1000,389.521,22.986,22.9,8.306
Blacktown (NSW),2015-03-15 14:00:00 +1000,588.818,23.848,22.9,12.07
Blacktown (NSW),2015-03-15 15:00:00 +1000,395.791,23.543,23.4,8.582
Blacktown (NSW),2015-03-15 16:00:00 +1000,377.272,23.778,22.8,8.404
Blacktown (NSW),2015-03-15 17:00:00 +1000,208.4,22.694,20.4,4.588
Blacktown (NSW),2015-03-15 18:00:00 +1000,64.422,20.974,19.1,1.2
Blacktown (NSW),2015-03-15 19:00:00 +1000,5.241,19.903,18.4,0.139
Blacktown (NSW),2015-03-15 20:00:00 +1000,0.011,18.868,18.2,
Blacktown (NSW),2015-03-15 21:00:00 +1000,0.054,18.217,17.2,
Blacktown (NSW),2015-03-15 22:00:00 +1000,0,17.653,16.7,
Blacktown (NSW),2015-03-15 23:00:00 +1000,0.011,16.995,16.2,
Blacktown (NSW),2015-03-16 00:00:00 +1000,0.133,16.978,15.7,
Blacktown (NSW),2015-03-16 01:00:00 +1000,0.164,15.549,14.2,
Blacktown (NSW),2015-03-16 02:00:00 +1000,0.124,14.721,14.2,
Blacktown (NSW),2015-03-16 03:00:00 +1000,0.012,13.873,15,
Blacktown (NSW),2015-03-16 04:00:00 +1000,0.013,13.252,15.5,
Blacktown (NSW),2015-03-16 05:00:00 +1000,0.035,13.095,15.3,
Blacktown (NSW),2015-03-16 06:00:00 +1000,0.008,13.054,16.3,
Blacktown (NSW),2015-03-16 07:00:00 +1000,6.544,14.692,16.8,0.131
Blacktown (NSW),2015-03-16 08:00:00 +1000,139.6,17.957,18.5,2.931
Blacktown (NSW),2015-03-16 09:00:00 +1000,202.997,22.159,21,4.463
Blacktown (NSW),2015-03-16 10:00:00 +1000,419.024,24.172,20.9,8.958
Blacktown (NSW),2015-03-16 11:00:00 +1000,163.089,23.273,20.7,3.566
Blacktown (NSW),2015-03-16 12:00:00 +1000,157.515,21.323,21.3,3.477
Blacktown (NSW),2015-03-16 13:00:00 +1000,318.897,23.461,23.2,6.943
Blacktown (NSW),2015-03-16 14:00:00 +1000,422.853,24.646,23.3,8.804
Blacktown (NSW),2015-03-16 15:00:00 +1000,365.241,25.257,22,7.849
Blacktown (NSW),2015-03-16 16:00:00 +1000,300.795,24.553,21.9,6.729
Blacktown (NSW),2015-03-16 17:00:00 +1000,240.034,24.128,21.1,5.302
Blacktown (NSW),2015-03-16 18:00:00 +1000,54.329,21.741,19.1,1.065
Blacktown (NSW),2015-03-16 19:00:00 +1000,3.187,19.057,18.2,0.083
Blacktown (NSW),2015-03-16 20:00:00 +1000,0,17.617,17.3,
Blacktown (NSW),2015-03-16 21:00:00 +1000,0,17.67,16.2,
Blacktown (NSW),2015-03-16 22:00:00 +1000,0,17.997,15.8,
Blacktown (NSW),2015-03-16 23:00:00 +1000,0,18.024,14.7,
Blacktown (NSW),2015-03-17 00:00:00 +1000,0,15.355,13.8,
Blacktown (NSW),2015-03-17 01:00:00 +1000,0,14.173,14.3,
Blacktown (NSW),2015-03-17 02:00:00 +1000,0.016,14.72,13.4,
Blacktown (NSW),2015-03-17 03:00:00 +1000,0,14.293,13.2,
Blacktown (NSW),2015-03-17 04:00:00 +1000,0,13.158,12.3,
Blacktown (NSW),2015-03-17 05:00:00 +1000,0,12.236,12,
Blacktown (NSW),2015-03-17 06:00:00 +1000,0.125,12.001,12.2,
Blacktown (NSW),2015-03-17 07:00:00 +1000,22.029,13.257,14.3,0.397
Blacktown (NSW),2015-03-17 08:00:00 +1000,197.448,17.545,16.6,3.83
Blacktown (NSW),2015-03-17 09:00:00 +1000,415.424,21.814,19,9.257
Blacktown (NSW),2015-03-17 10:00:00 +1000,482.587,25.273,20.9,10.438
Blacktown (NSW),2015-03-17 11:00:00 +1000,416.726,25.86,21.5,9.118
Blacktown (NSW),2015-03-17 12:00:00 +1000,398.205,26.185,22.3,8.77
Blacktown (NSW),2015-03-17 13:00:00 +1000,239.369,25.824,21.9,5.348
Blacktown (NSW),2015-03-17 14:00:00 +1000,181.113,24.822,22.3,4.038
Blacktown (NSW),2015-03-17 15:00:00 +1000,141.818,24.376,21.8,3.135
Blacktown (NSW),2015-03-17 16:00:00 +1000,112.152,23.776,22,2.489
Blacktown (NSW),2015-03-17 17:00:00 +1000,59.454,23.477,21.6,1.322
Blacktown (NSW),2015-03-17 18:00:00 +1000,36.662,22.408,20.7,0.832
